id,generation_source,title,content,datetime,source,generation_source_continue
Push-1763,79-15-1,雪球：养老金政策分析专题更新,【雪球】您关注的养老金政策专题有最新分析报告发布：个人养老金账户投资策略与税优额度深度解读，点击查看详情。,2025-07-30 10:30:00,雪球,79-o
Push-1764,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，建议及时清理，以免影响应用运行。,2025-07-30 11:15:00,系统存储管理,
Push-1765,,支付宝：午餐支付成功提醒,【支付宝】您已成功支付金鹰路兰州拉面馆订单#LZ20250730120001，金额 38 元，账单已同步至我的账单。,2025-07-30 12:02:00,支付宝,
Push-1766,,微信支付：咖啡支付成功提醒,【微信支付】您已成功支付圣爵菲斯咖啡厅订单#SJFS202507301530，金额 28 元，支付方式：零钱。,2025-07-30 15:31:00,微信,
Push-1767,,系统：电量低提醒,【系统通知】当前手机电量已低于 20%，请及时连接电源，避免自动关机。,2025-07-30 16:45:00,系统电池管理,
Push-1768,,图虫：您关注的摄影师发布新作品,【图虫】您关注的街拍摄影师【城市漫游者】刚刚发布了新作品《暮色湘江》，快去欣赏并点赞吧！,2025-07-30 19:25:00,图虫,
Push-1769,,小红书：金融博主分享理财干货,【小红书】根据您的兴趣，为您推荐【理财小诸葛】的笔记：年轻人建立个人投资组合的3个关键步骤，内含实用工具推荐。,2025-07-30 21:15:00,小红书,
Push-1770,,得到：个性化推荐,【得到】根据您的收听偏好，为您推荐《邵恒头条》今日更新：宏观政策动向解读，点击收听最新资讯。,2025-07-31 07:25:00,得到,
Push-1771,,系统：存储空间提醒,【系统通知】手机存储空间已使用超过90%，建议及时清理，释放更多空间。,2025-07-31 07:45:00,系统存储管理,
Push-1772,,钉钉：会议提醒,【钉钉】您有一个会议即将开始：部门内部分享会（下半年宏观经济与资产配置展望），将于16:00开始，请准时参加。,2025-07-31 15:30:00,钉钉,
Push-1773,,支付宝：支付成功提醒,【支付宝】您已成功支付圣爵菲斯咖啡厅订单#CS20250731A，金额28元，账单已同步至我的账单。,2025-07-31 15:32:00,支付宝,
Push-1774,,支付宝：支付成功提醒,【支付宝】您已成功支付归心苑便利店订单#GY20250731B，金额15.5元，账单已同步至我的账单。,2025-07-31 18:05:00,支付宝,
Push-1775,113-7-1,Keep：内容更新提醒,【Keep】您关注的瑜伽课程《晚间舒缓拉伸》已更新，新增核心训练模块，快来体验吧。,2025-07-31 21:15:00,Keep,113-g
Push-1776,,微信读书：内容更新提醒,【微信读书】您关注的杂志《中国摄影》8月刊已上线，本期主题：城市纪实摄影，点击立即阅读。,2025-07-31 21:45:00,微信读书,
Push-1777,,Keep：晨跑数据同步成功,【Keep】您今日在岳麓山的7公里晨跑数据已同步，平均配速5分45秒，心率表现良好。点击查看详细分析报告。,2025-08-01 07:55:00,Keep,
Push-1778,20-19,雪球：新能源产业链最新观点,【雪球】您关注的郑文博发布了新能源产业链深度调研观点，涉及电池技术路线与上游材料供需分析，点击查看详情。,2025-08-01 11:30:00,雪球,20-s
Push-1779,114-1,美团：订单确认通知,【美团】您的兰州拉面馆订单#202508011205已确认，预计12:15开始制作，请稍后前往取餐。,2025-08-01 12:05:00,美团,114-a
Push-1780,114-1,小红书：自媒体运营案例拆解,【小红书】推荐给您：金融类自媒体如何通过故事化与数据可视化打造爆款内容，内含多个成功案例拆解。,2025-08-01 12:45:00,小红书,114-a
Push-1781,114-1,微信公众平台：注册审核通过,【微信公众平台】恭喜您！您的公众号“浩然投资笔记”注册审核已通过，现在可以开始发布和管理内容了。,2025-08-01 14:30:00,微信公众平台,114-a
Push-1782,,支付宝：咖啡支付成功,【支付宝】您已成功支付圣爵菲斯咖啡厅订单，金额38元。支付方式：花呗。,2025-08-01 15:33:00,支付宝,
Push-1783,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，部分应用运行可能受影响，建议及时清理。,2025-08-01 15:50:00,系统存储管理,
Push-1784,,美团外卖：晚餐预定成功,【美团外卖】您的日式拉面外卖预定成功！订单号#202508011735，预计送达时间18:25，请留意骑手电话。,2025-08-01 17:35:00,美团外卖,
Push-1785,,500px：本周热门城市夜景摄影作品,【500px】根据您的兴趣，为您推荐本周热门城市夜景摄影作品集，学习大师级的灯光与构图技巧。,2025-08-01 19:00:00,500px,
Push-1786,,雪球：您关注的股票有重要行情,【雪球】您关注的招商银行（600036）盘中涨幅超3%，最新价38.45元。点击查看详细分析。,2025-08-02 08:55:00,雪球,
Push-1787,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，建议及时清理照片、视频等文件，以保证系统流畅运行。,2025-08-02 09:15:00,系统存储管理,
Push-1788,24-6,支付宝：不动产登记缴费成功,【支付宝】您已成功支付长沙市不动产登记中心费用，金额 580.00 元，支付方式：招商银行储蓄卡（尾号1234）。,2025-08-02 11:02:00,支付宝,24-f
Push-1789,,支付宝：咖啡消费支付成功,【支付宝】您已成功支付一丹咖啡厅消费，金额 48.00 元，订单号#CD202508021425。,2025-08-02 17:18:00,支付宝,
Push-1790,,大众点评：发现附近优质湘菜馆,【大众点评】根据您的口味偏好，为您推荐附近评分4.8的经典湘菜馆——火宫殿（坡子街总店），人均约120元。,2025-08-02 18:05:00,大众点评,
Push-1791,24-6,支付宝：湘菜馆晚餐支付成功,【支付宝】您已成功支付西湖建新安置小区湘菜馆消费，金额 186.00 元，账单已同步至我的账单。,2025-08-02 20:28:00,支付宝,24-f
Push-1792,,500px：您关注的摄影师发布了新作品,【500px】您关注的街拍摄影师@城市漫游者 刚刚发布了一组长沙夜景新作《湘江夜色》，快来欣赏吧！,2025-08-02 21:10:00,500px,
Push-1793,246-2,运动完成,岳麓山晨跑已完成。总时长45分钟，平均心率142，消耗420千卡。,2025-08-03 07:30:00,运动健康,246-a
Push-1794,246-6,运动完成,岳麓山晨跑完成！本次运动消耗385千卡，平均心率142次/分。查看详细报告并与好友分享。,2025-08-03 08:15:00,健康,246-a
Push-1795,21-7-1,运动完成通知,岳麓山晨跑完成！本次运动时长45分钟，平均心率142bpm，消耗热量420千卡。点击查看详细数据分析报告。,2025-08-03 08:15:00,运动健康,21-g
Push-1796,247-2,华为运动健康：晨跑记录已生成,【华为运动健康】您今日的晨跑活动已记录完成，距离7.1公里，平均心率128次/分，消耗热量约520千卡。点击查看详细数据报告。,2025-08-03 08:22:00,华为运动健康,247-b
Push-1797,,雪球：隔夜美股及亚太市场动态,【雪球】隔夜美股三大指数涨跌不一，科技股承压。亚太市场早盘分化，日经225指数微涨。为您精选今日A股关注板块：新能源、半导体。,2025-08-03 08:35:00,雪球,
Push-1798,153-6-2,华为运动健康：瑜伽记录更新提醒,【华为运动健康】您昨日（8月2日）的瑜伽课程体验记录已成功补录，体式完成度评级为A-。已为您设置每周三、周六的瑜伽课提醒。,2025-08-03 09:05:00,华为运动健康,153-f
Push-1799,,京东：订单支付成功,【京东】您购买的摄影器材清洁套装（订单号#JD2025080309051234）已支付成功，金额168元。预计8月5日前送达。,2025-08-03 09:07:00,京东,
Push-1800,,支付宝：咖啡消费支付成功,【支付宝】您已成功支付小咖主咖啡店消费，金额28元（订单号#2025080312325678）。支付方式：招商银行信用卡（尾号5678）。,2025-08-03 12:33:00,支付宝,
Push-1801,,微信支付：晚餐消费支付成功,【微信支付】支付成功。您向老味社区厨房支付了89元。时间：2025-08-03 19:45。,2025-08-03 19:45:00,微信,
Push-1802,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，部分应用运行可能受影响。建议及时清理照片、视频或卸载不常用应用。,2025-08-03 22:50:00,系统存储管理,
Push-1803,247-3,Keep：您的晨跑记录已生成,【Keep】您于06:45完成的30分钟高强度间歇跑，平均配速4‘30“，心率158次/分，消耗热量320大卡。点击查看详细数据报告。,2025-08-04 06:48:00,Keep,247-c
Push-1804,247-3,雪球：隔夜美股收盘速览,【雪球】隔夜美股三大指数涨跌不一，道指微跌0.1%，纳指涨0.3%。中概股多数收涨。美联储官员讲话释放鸽派信号。点击查看详情。,2025-08-04 07:05:00,雪球,247-c
Push-1805,24-7,招商银行：转账成功通知,【招商银行】您尾号8899的储蓄卡于07:42向尾号1122（换房储备）、3344（权益投资）、5566（流动备用金）账户完成转账，合计金额已按预设比例划转成功。,2025-08-04 07:44:00,招商银行,24-g
Push-1806,,企业微信：团队晨会提醒,【企业微信】您参与的【投资顾问部晨会】将于08:50开始，主持人：钱永强。请提前准备本周养老金融产品研究重点汇报。,2025-08-04 08:45:00,企业微信,
Push-1807,80-3-1,东方财富：养老目标基金净值更新,【东方财富】您关注的【华夏养老2045三年持有混合(FOF)】最新净值1.2563，日涨幅+0.8%。同类排名前15%。点击查看详细资产配置。,2025-08-04 10:15:00,东方财富,80-c
Push-1808,,支付宝：午餐支付成功,【支付宝】您已成功支付【湘味人家】订单#LS202508041201，金额128元。账单已同步至我的账单。,2025-08-04 12:05:00,支付宝,
Push-1809,,大众点评：新店打卡奖励,【大众点评】恭喜您成功打卡【金鹰路新开业社区湘菜馆】！获得30积分，可兑换5元优惠券。写评价再得50积分。,2025-08-04 12:30:00,大众点评,
Push-1810,,潮汐：冥想引导完成,【潮汐】您已完成15分钟【午后清空】引导冥想，专注度评分92。今日已累计冥想15分钟，保持这个好习惯吧。,2025-08-04 13:25:00,潮汐,
Push-1811,,系统：存储空间不足提醒,【系统通知】手机存储空间已使用超过90%，建议清理照片、视频或卸载不常用应用，以保证系统流畅运行。,2025-08-04 16:30:00,系统存储管理,
Push-1812,,微信支付：便利店消费提醒,【微信支付】Today今天便利店消费28.5元，商品：鲜牛奶、全麦面包、香蕉。支付时间18:45，余额提醒：零钱通余额15432.8元。,2025-08-04 18:46:00,微信,
Push-1813,,华为运动健康：核心训练记录,【华为运动健康】20分钟核心力量训练完成！平板支撑2组（每组90秒），卷腹3组，臀桥3组。消耗热量约120大卡。,2025-08-04 20:52:00,华为运动健康,
Push-1814,,得到：睡前知识锦囊,【得到】睡前听本书：《指数基金投资指南》精华解读已更新。10分钟了解核心定投策略与资产配置要点。点击收听。,2025-08-04 22:20:00,得到,
Push-1815,126-11-2,贝壳找房：湘江新区优质房源推荐,【贝壳找房】根据您的预算和需求，为您筛选出湘江新区3套改善型三房房源，带学区规划，点击查看详情并预约看房。,2025-08-05 06:45:00,贝壳找房,126-k
Push-1816,,雪球：隔夜美股及A股受影响板块解读,【雪球】隔夜美股科技股震荡，或影响今日A股半导体、消费电子板块。券商晨报核心观点已整理，点击查看详情。,2025-08-05 07:45:00,雪球,
Push-1817,126-11-2,高德地图：明日看房路线规划提醒,【高德地图】您收藏的3个楼盘已生成明日看房最优路线，全程约25公里，预计驾车用时1小时10分钟。点击查看详细导航。,2025-08-05 11:30:00,高德地图,126-k
Push-1818,,支付宝：午餐支付成功提醒,【支付宝】您已成功支付中国兰州拉面(广电店)订单#LA202508051201，金额38元，账单已同步至我的账单。,2025-08-05 12:02:00,支付宝,
Push-1819,,大众点评：湘菜馆收藏提醒,【大众点评】您和同事常去的湘菜馆【炊烟时代】推出午市新品套餐，人均约60元，点击查看并收藏。,2025-08-05 12:25:00,大众点评,
Push-1820,156-1-2,微信读书：金融科技前沿书籍推荐,【微信读书】根据您的阅读兴趣，为您推荐《智能投顾：科技重塑财富管理》，探讨合规科技与客户体验提升。,2025-08-05 13:15:00,微信读书,156-a
Push-1821,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已不足10%，建议清理相册、应用缓存或大文件，以确保设备正常运行。,2025-08-05 15:20:00,系统存储管理,
Push-1822,,Keep：今日运动目标提醒,【Keep】您今日尚未完成运动记录。为您推荐20分钟核心强化训练课程，包含平板支撑、仰卧举腿等动作。,2025-08-05 16:50:00,Keep,
Push-1823,,京东到家：超市食材补货提醒,【京东到家】您常购的全麦面包、鲜牛奶、香蕉正在促销，满59元减15元。点击一键补货，1小时内送达。,2025-08-05 18:20:00,京东到家,
Push-1824,113-8,微信公众号助手：首篇文章发布引导,【微信公众号助手】您的大纲已保存。完成文章编辑后，可设置定时发布，获取更多初始流量。点击开始创作。,2025-08-05 20:00:00,微信公众号助手,113-h
Push-1825,62-2,墨迹天气：天文观测天气提醒,【墨迹天气】周三（8月6日）晚间湖南省天文台区域天气晴好，无云，能见度极佳，适宜天文观测与摄影。,2025-08-05 21:30:00,墨迹天气,62-b
